,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
72,0.08772025108337403,0.0038652469592388556,0.008343172073364259,0.0016124161421515136,3,20,50,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 50}",0.6770833333333334,0.7052631578947368,0.7789473684210526,0.7473684210526316,0.7263157894736842,0.7269956140350878,0.03486555212736775,310
73,0.1704866409301758,0.004863846203613932,0.009463644027709961,0.00022363126906948768,3,20,100,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 100}",0.6979166666666666,0.7263157894736842,0.8,0.7368421052631579,0.7052631578947368,0.7332675438596492,0.036189101211218835,298
74,0.33042616844177247,0.006940446714247866,0.01598973274230957,0.000629147652708481,3,20,200,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 200}",0.6875,0.7473684210526316,0.7894736842105263,0.7263157894736842,0.6947368421052632,0.7290789473684212,0.037142571762320296,306
75,0.8126494407653808,0.00860855584972374,0.03253116607666016,0.0023776093218193578,3,20,500,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 500}",0.6875,0.7368421052631579,0.8,0.7263157894736842,0.7052631578947368,0.7311842105263159,0.03839671182828522,301
76,1.9338569641113281,0.41911512491828345,0.07503705024719239,0.015224206763210747,3,20,1000,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 1000}",0.6875,0.7157894736842105,0.8105263157894737,0.7263157894736842,0.7052631578947368,0.729078947368421,0.04269407375172817,307
77,0.022083139419555663,0.0009696217355761118,0.004485225677490235,0.00011625438560931236,3,25,10,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 10}",0.6979166666666666,0.6736842105263158,0.7578947368421053,0.6947368421052632,0.7473684210526316,0.7143201754385965,0.03254164294715643,336
78,0.04033541679382324,0.002764265167230172,0.005007314682006836,2.4225204875624884e-05,3,25,20,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 20}",0.6875,0.6736842105263158,0.7578947368421053,0.7157894736842105,0.7263157894736842,0.7122368421052632,0.02964354250403225,338
79,0.09088149070739746,0.002263278970544705,0.007603168487548828,0.0011174536523631462,3,25,50,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 50}",0.6875,0.7052631578947368,0.8105263157894737,0.7263157894736842,0.7473684210526316,0.7353947368421052,0.04259663935348099,292
80,0.16981854438781738,0.004106426920620877,0.010640287399291992,0.001299537575794361,3,25,100,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 100}",0.6770833333333334,0.7052631578947368,0.8105263157894737,0.7263157894736842,0.7263157894736842,0.7291008771929824,0.044541390208146396,305
81,0.3327834129333496,0.0036788718271306598,0.01484375,0.00015489381134334778,3,25,200,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 200}",0.6979166666666666,0.7157894736842105,0.8,0.7052631578947368,0.7157894736842105,0.7269517543859648,0.03714477283506948,312
82,1.1441906452178956,0.2185865816607179,0.043286800384521484,0.008841446076834281,3,25,500,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 500}",0.6979166666666666,0.7368421052631579,0.8,0.7052631578947368,0.7052631578947368,0.7290570175438595,0.037935554081437686,308
83,1.624081516265869,0.010664850580801322,0.05991373062133789,0.0015005352717309256,3,25,1000,"{'max_depth': 3, 'max_features': 25, 'n_estimators': 1000}",0.7083333333333334,0.7368421052631579,0.8,0.7263157894736842,0.7052631578947368,0.7353508771929824,0.034347006215236925,295
84,0.023409700393676756,0.003305310395830051,0.004828119277954101,0.0007227850331374202,3,30,10,"{'max_depth': 3, 'max_features': 30, 'n_estimators': 10}",0.6875,0.6947368421052632,0.7894736842105263,0.6631578947368421,0.6526315789473685,0.6975,0.048496080316806876,354
85,0.039984273910522464,0.0025630469446490016,0.005082273483276367,6.927257457258861e-05,3,30,20,"{'max_depth': 3, 'max_features': 30, 'n_estimators': 20}",0.7395833333333334,0.7263157894736842,0.7789473684210526,0.6210526315789474,0.6947368421052632,0.7121271929824562,0.05294731682998891,340
